x,y,feature,timestamp
25,43,7,37312138
23,44,4,37312809
23,45,1,37313016
18,44,7,37327999
18,45,4,37328353
21,43,4,37330539
28,41,1,37333283
22,42,2,37333565
18,44,4,37334385
17,44,7,37334877
19,42,7,37334932
26,39,1,37335072
20,43,4,37335078
20,42,7,37335377
23,41,4,37335447
18,44,2,37336725
21,42,2,37337571
23,42,7,37338654
25,40,7,37338659
26,41,2,37340887
26,41,1,37340898
21,41,4,37341024
22,40,7,37341478
20,40,2,37343594
19,40,7,37367735
18,42,4,37371207
20,40,4,37371255
20,39,4,37400708
22,37,4,37400716
20,38,4,37437746
20,35,7,37449379
22,33,7,37449397
23,32,7,37453041
24,31,7,37460614
25,31,1,37462202
21,32,4,37555250
16,36,3,37682248
19,33,0,37685535
21,31,0,37685536
18,33,3,37686188
20,31,3,37686189
21,32,3,37715507
18,37,3,37716843
17,39,0,37718846
19,37,0,37718922
23,31,3,37986603
25,29,3,37986612
22,32,7,38185258
24,30,7,38185287
24,31,0,38306029
24,31,3,38338887
24,31,7,38447557
23,33,4,38448573
25,31,4,38448585
26,30,4,38450390
22,34,4,38453612
23,32,4,38454103
25,30,4,38454106
22,32,7,38454212
24,30,7,38454216
22,33,4,38457085
20,35,7,38460273
21,34,4,38460442
20,37,4,38461103
22,35,4,38461111
20,36,4,38461929
19,36,7,38463609
23,31,4,38463906
22,46,6,38464475
20,39,6,38464509
